🗂️ Rapport de cohérence - 2025-05-01T19:47:46.130Z

[686] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-314-686 | Slug: lait-infantile-bio-everymilk-3-croissance-de-10-mois-à-3-ans--- | Name: Lait Infantile Bio Everymilk 3 Croissance De 10 Mois À 3 Ans - 
[2012] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1375-2012 | Slug: disney-lot-de-7-bavoirs-101-dalmatiens---20-x-25-cm-lacets---eponge-rase-2x-150-gr | Name: Disney Lot De 7 Bavoirs 101 Dalmatiens - 20 X 25 Cm Lacets - Eponge Rase 2x 150 Gr
[2013] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1376-2013 | Slug: chaise-haute-sit'n-relax---mickey-cool-vibes | Name: Chaise Haute Sit'n Relax - Mickey Cool Vibes
[1417] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-780-1417 | Slug: chaise-haute-gris-dès-6-mois-bebe-confort | Name: Chaise haute gris dès 6 mois BEBE CONFORT
[1741] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1104-1741 | Slug: biberon-ergonomique-col-large-"amour"-250ml-gris | Name: Biberon Ergonomique Col Large "amour" 250ml Gris
[2014] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1377-2014 | Slug: chaise-haute-sit'nfold---winnie-l'ourson | Name: Chaise Haute Sit'nfold - Winnie L'ourson
[2015] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1378-2015 | Slug: disney-winnie-lot-de-7-bavoirs-naissance---20-x-25-cm | Name: Disney Winnie Lot De 7 Bavoirs Naissance - 20 X 25 Cm
[2016] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1379-2016 | Slug: disney-minnie-lot-de-couverts-:-fourchette,-cuillere-et-couteau-- | Name: Disney Minnie Lot De Couverts : Fourchette, Cuillere Et Couteau -
[2017] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1380-2017 | Slug: chaise-haute-hauck-sit-n-fold---beige | Name: Chaise Haute Hauck Sit N Fold - Beige
[2018] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1381-2018 | Slug: disney-le-roi-lion-lot-de-couverts-:-fourchette,-cuillere-et-couteau-- | Name: Disney Le Roi Lion Lot De Couverts : Fourchette, Cuillere Et Couteau -
[2019] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1382-2019 | Slug: disney-baby---bavoir-imperméable-marie-des-aristochats---6-mois | Name: Disney Baby - Bavoir Imperméable Marie Des Aristochats - 6 Mois
[2020] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1383-2020 | Slug: disney-baby---bavoir-imperméable-roi-lion---6-mois | Name: Disney Baby - Bavoir Imperméable Roi Lion - 6 Mois
[2021] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1384-2021 | Slug: disney-baby---biberon-minnie---240-ml | Name: Disney Baby - Biberon Minnie - 240 Ml
[2022] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1385-2022 | Slug: disney-baby---bol-bébé-avec-ventouse,-couvercle-et-cuillière | Name: Disney Baby - Bol Bébé Avec Ventouse, Couvercle Et Cuillière
[2023] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1386-2023 | Slug: disney-baby---bol-oval-+-cuillère-déco-minnie---+-10-mois | Name: Disney Baby - Bol Oval + Cuillère Déco Minnie - + 10 Mois
[2024] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1387-2024 | Slug: disney-baby---tasse-d'apprentissage-pour-enfant-minnie--250-ml | Name: Disney Baby - Tasse D'apprentissage Pour Enfant Minnie- 250 Ml
[2025] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1388-2025 | Slug: disney-baby---tasse-apprentissage-avec-ance-personnages-disney | Name: Disney Baby - Tasse Apprentissage Avec Ance Personnages Disney
[2026] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1389-2026 | Slug: disney-baby---tasse-d'apprentissage-pour-enfant-minnie--250-ml | Name: Disney Baby - Tasse D'apprentissage Pour Enfant Minnie- 250 Ml
[2027] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1390-2027 | Slug: disney-baby---lot-de-2-bavoirs-bébé---minnie-&-daisy | Name: Disney Baby - Lot De 2 Bavoirs Bébé - Minnie & Daisy
[2028] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1391-2028 | Slug: disney-baby---biberon-mickey---240-ml | Name: Disney Baby - Biberon Mickey - 240 Ml
[2029] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1392-2029 | Slug: disney-baby---tasse-d'apprentissage-pour-enfant-avec-poignée-déco-minnie--270-m | Name: Disney Baby - Tasse D'apprentissage Pour Enfant Avec Poignée Déco Minnie- 270 M
[2030] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1393-2030 | Slug: disney-baby---biberon-mickey---360-ml | Name: Disney Baby - Biberon Mickey - 360 Ml
[2031] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1394-2031 | Slug: tom-&-zoe---tasse-d'apprentissage-avec-ances---couleur-gris | Name: Tom & Zoe - Tasse D'apprentissage Avec Ances - Couleur Gris
[2032] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1395-2032 | Slug: tom-&-zoe---tasse-d'apprentissage-avec-ances---couleur-bleu | Name: Tom & Zoe - Tasse D'apprentissage Avec Ances - Couleur Bleu
[2033] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1396-2033 | Slug: tom-&-zoe---tasse-d'apprentissage-avec-ances---couleur-rose | Name: Tom & Zoe - Tasse D'apprentissage Avec Ances - Couleur Rose
[2034] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1397-2034 | Slug: dodie-biberon-initiation-270ml-minnie-rose-0-à-6-mois | Name: Dodie Biberon Initiation 270ml Minnie Rose 0 À 6 Mois
[2035] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1398-2035 | Slug: coussinets-d'allaitement-slim-jour---pochette-individuelle-x50 | Name: Coussinets D'allaitement Slim Jour - Pochette Individuelle X50
[2036] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1399-2036 | Slug: dodie---coquilles-d'allaitement-x4 | Name: Dodie - Coquilles D'allaitement X4
[2037] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1400-2037 | Slug: dodie-biberon-initiation-270ml-mickey-bleu-0-à-6-mois | Name: Dodie Biberon Initiation 270ml Mickey Bleu 0 À 6 Mois
[2038] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1401-2038 | Slug: dodie---biberon-sensation+-150ml | Name: Dodie - Biberon Sensation+ 150ml
[2039] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1402-2039 | Slug: tire-lait-manuel-confort+---dodie | Name: Tire-lait Manuel Confort+ - Dodie
[2040] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1403-2040 | Slug: dodie---biberon-initiation+-verre-150ml-vert-oiseaux | Name: Dodie - Biberon Initiation+ Verre 150ml Vert Oiseaux
[2041] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1404-2041 | Slug: dodie---kit-nouveau-né-initiation+-bleu | Name: Dodie - Kit Nouveau Né Initiation+ Bleu
[2042] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1405-2042 | Slug: dodie-biberon-anti-colique-initiation+-330ml-rose-danseuse-+6-m | Name: Dodie Biberon Anti Colique Initiation+ 330ml Rose Danseuse +6 M
[2043] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1406-2043 | Slug: dodie-biberon-anti-colique-initiation+-270ml-transparent-valent | Name: Dodie Biberon Anti Colique Initiation+ 270ml Transparent Valent
[2044] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1407-2044 | Slug: doudou-et-compagnie-ours-petit-roi---doudou-avec-attache-tétine | Name: Doudou Et Compagnie Ours Petit Roi - Doudou Avec Attache Tétine
[2045] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1408-2045 | Slug: bambino-set-de-repas-bébé---cloud---ekobo | Name: Bambino Set De Repas Bébé - Cloud - Ekobo
[2046] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1409-2046 | Slug: coussin-d'allaitement-everykid | Name: Coussin D'allaitement Everykid
[2047] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1410-2047 | Slug: fun-house---ensemble-1er-âge---bol-+-cuillière | Name: Fun House - Ensemble 1er Âge - Bol + Cuillière
[2048] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1411-2048 | Slug: ratatouille-bol-16cm | Name: Ratatouille Bol 16cm
[2049] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1412-2049 | Slug: ratatouille-mug-350ml | Name: Ratatouille Mug 350ml
[2050] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1413-2050 | Slug: fun-house---ensemble-repas-pour-enfant-"my-little-pony" | Name: Fun House - Ensemble Repas Pour Enfant "my Little Pony"
[2051] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1414-2051 | Slug: disney-elena-d'avalor-gobelet-400-ml | Name: Disney Elena D'avalor Gobelet 400 Ml
[2052] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1415-2052 | Slug: fun-house-set-repas-indian-panda-pour-enfant | Name: Fun House Set Repas Indian Panda Pour Enfant
[2053] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1416-2053 | Slug: disney-reine-des-neiges-ensemble-repas-incluant-1-verre-220-ml | Name: Disney Reine Des Neiges Ensemble Repas Incluant 1 Verre 220 Ml
[2054] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1417-2054 | Slug: trotro-ensemble-repas-:-1-verre-220ml,-1-assiette-et-1-bol-micro-ondables-pour-enfant | Name: Trotro Ensemble Repas : 1 Verre 220ml, 1 Assiette Et 1 Bol Micro-ondables Pour Enfant
[2055] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1418-2055 | Slug: samsam-ensemble-repas-incluant-1-verre-220ml,-1-assiette-et-1-bol-micro-ondables | Name: Samsam Ensemble Repas Incluant 1 Verre 220ml, 1 Assiette Et 1 Bol Micro-ondables
[2056] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1419-2056 | Slug: hello-kitty-ensemble-repas-pour-enfant-:-une-assiette-ø-22-cm,-un-bol-et-un-verre | Name: Hello Kitty Ensemble Repas Pour Enfant : Une Assiette Ø 22 Cm, Un Bol Et Un Verre
[2057] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1420-2057 | Slug: masha-et-michka-ensemble-repas-incluant-1-verre-220-ml,-1-assiette-et-1-bol | Name: Masha Et Michka Ensemble Repas Incluant 1 Verre 220 Ml, 1 Assiette Et 1 Bol
[2058] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1421-2058 | Slug: fun-house-set-repas-espace-pour-enfant | Name: Fun House Set Repas Espace Pour Enfant
[2059] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1422-2059 | Slug: fun-house-monsieur-madame-ensemble-repas-comprenant-1-assiette,-1-verre-et-1-bol | Name: Fun House Monsieur Madame Ensemble Repas Comprenant 1 Assiette, 1 Verre Et 1 Bol
[2060] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1423-2060 | Slug: ratatouille-verre-220ml | Name: Ratatouille Verre 220ml
[2061] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1424-2061 | Slug: pat'patrouille-set-repas---garçon-et-fille | Name: Pat'patrouille Set Repas - Garçon Et Fille
[2062] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1425-2062 | Slug: disney-raiponce-gobelet-400-ml-(005581) | Name: Disney Raiponce Gobelet 400 Ml (005581)
[2063] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1426-2063 | Slug: leon-le-dragon-ensemble-repas-:-1-verre-220-ml,-1-assiette-et-1-bol-micro-ondables | Name: Leon Le Dragon Ensemble Repas : 1 Verre 220 Ml, 1 Assiette Et 1 Bol Micro-ondables
[2064] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1427-2064 | Slug: ratatouille-assiette-22cm | Name: Ratatouille Assiette 22cm
[2065] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1428-2065 | Slug: ratatouille-gourde-aluminium-400-ml | Name: Ratatouille Gourde Aluminium 400 Ml
[2066] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1429-2066 | Slug: gallia-calisma-relais-1-lait-en-poudre-pour-bébé---3-x-830-g---de-0-a-6-mois | Name: Gallia Calisma Relais 1 Lait En Poudre Pour Bébé - 3 X 830 G - De 0 A 6 Mois
[1418] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-781-1418 | Slug: chaise-haute-jaune-pliable-bebe-confort | Name: Chaise haute jaune pliable BEBE CONFORT
[1419] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-782-1419 | Slug: chaise-haute-bleu-bebe-confort | Name: Chaise haute bleu BEBE CONFORT
[1420] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-783-1420 | Slug: chaise-haute-bleu-polly-easy-pinguoin-chicco | Name: Chaise haute bleu Polly Easy Pinguoin CHICCO
[1742] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1105-1742 | Slug: set-de-2-couverts-bébé-"cuillère-&-fourchette"-13cm-transparent | Name: Set De 2 Couverts Bébé "cuillère & Fourchette" 13cm Transparent
[2128] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1485-2128 | Slug: chaise-bébé-koen-bleu-sky | Name: Chaise Bébé Koen Bleu Sky
[2129] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1486-2129 | Slug: chaise-bébé-cora-ocean | Name: Chaise Bébé Cora Ocean
[2130] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1487-2130 | Slug: chaise-bébé-cora-bubblegum | Name: Chaise Bébé Cora Bubblegum
[2067] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1429-2067 | Slug: gallia-calisma-relais-1-lait-en-poudre-pour-bébé---3-x-830-g---de-0-a-6-mois | Name: Gallia Calisma Relais 1 Lait En Poudre Pour Bébé - 3 X 830 G - De 0 A 6 Mois
[2068] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1429-2068 | Slug: gallia-calisma-relais-1-lait-en-poudre-pour-bébé---3-x-830-g---de-0-a-6-mois | Name: Gallia Calisma Relais 1 Lait En Poudre Pour Bébé - 3 X 830 G - De 0 A 6 Mois
[2069] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1430-2069 | Slug: réducteur-de-siège-pour-chaises-family,-filou-et-mucki | Name: Réducteur De Siège Pour Chaises Family, Filou Et Mucki
[2070] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1431-2070 | Slug: tablette-de-repas-et-de-jeu-pour-chaise-haute-syt | Name: Tablette De Repas Et De Jeu Pour Chaise Haute Syt
[2071] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1432-2071 | Slug: chaise-haute-syt-arceau-inclus-couleur-gris-clair | Name: Chaise Haute Syt Arceau Inclus Couleur Gris Clair
[2072] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1433-2072 | Slug: chaise-haute-combinée-nico-naturel | Name: Chaise Haute Combinée Nico Naturel
[2073] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1434-2073 | Slug: chaise-haute-combinée-bureau-nico-couleur-blanc-motifs-fete-des-animaux-vert | Name: Chaise Haute Combinée Bureau Nico Couleur Blanc Motifs Fete Des Animaux Vert
[2074] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1435-2074 | Slug: geuther-chaise-haute-syt | Name: Geuther Chaise Haute Syt
[2075] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1436-2075 | Slug: réducteur-de-siège-de-luxe-pour-chaises-traveller,-nico-et-mucki | Name: Réducteur De Siège De Luxe Pour Chaises Traveller, Nico Et Mucki
[2076] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1437-2076 | Slug: chaise-haute-filou-up-tablette-incluse-couleur-vert-menthe | Name: Chaise Haute Filou Up Tablette Incluse Couleur Vert Menthe
[2077] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1438-2077 | Slug: chaise-haute-snack-n'stow-impression-avec-des-fruits | Name: Chaise-haute Snack N'stow Impression Avec Des Fruits
[2078] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1439-2078 | Slug: réducteur-d'assise-pour-chaise-quarttolino---haba | Name: Réducteur D'assise Pour Chaise Quarttolino - Haba
[2079] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1440-2079 | Slug: attache-tétine---forme-coeur | Name: Attache Tétine - Forme Coeur
[2080] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1441-2080 | Slug: gourde-et-paille-design-requin-skip-hop-zoo | Name: Gourde Et Paille Design Requin Skip Hop Zoo
[2081] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1442-2081 | Slug: zoo-lunch-box-kit-unicorn-licorne-boite-a-repas | Name: Zoo Lunch Box Kit Unicorn Licorne Boite A Repas
[2082] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1443-2082 | Slug: boite-thermos-repas-rocket | Name: Boite Thermos Repas Rocket
[2083] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1444-2083 | Slug: lunch-box-rocket-skip-hop | Name: Lunch Box Rocket Skip Hop
[2084] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1445-2084 | Slug: chaise-haute-alpha+---grey | Name: Chaise Haute Alpha+ - Grey
[2085] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1446-2085 | Slug: chaise-haute-sit'n-relax-3in1---stretch-grey | Name: Chaise Haute Sit'n Relax 3in1 - Stretch Grey
[2086] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1447-2086 | Slug: chaise-haute-sit'n-relax---friend | Name: Chaise Haute Sit'n Relax - Friend
[2087] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1448-2087 | Slug: chaise-haute-sit'n-relax---hearts | Name: Chaise Haute Sit'n Relax - Hearts
[2088] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1449-2088 | Slug: chaise-haute-alpha+---white | Name: Chaise Haute Alpha+ - White
[2089] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1450-2089 | Slug: chaise-haute-alpha+---walnut | Name: Chaise Haute Alpha+ - Walnut
[2090] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1451-2090 | Slug: chaise-haute-alpha-select-anthracite | Name: Chaise Haute Alpha Select Anthracite
[2091] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1452-2091 | Slug: dessert-poires-bananes-kiwis-bio-dés-6-mois-hipp-biologique | Name: Dessert poires bananes kiwis Bio dés 6 mois HIPP BIOLOGIQUE
[2092] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1452-2092 | Slug: dessert-poires-bananes-kiwis-bio-dés-6-mois-hipp-biologique | Name: Dessert poires bananes kiwis Bio dés 6 mois HIPP BIOLOGIQUE
[2154] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1511-2154 | Slug: chaise-haute-bébé-bobo-lorelli | Name: Chaise Haute Bébé Bobo Lorelli
[2155] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1512-2155 | Slug: chaise-haute-pour-bébé-bonbon-lorelli | Name: Chaise Haute Pour Bébé Bonbon Lorelli
[1421] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-784-1421 | Slug: chaise-haute-grise-tex-baby | Name: Chaise haute grise TEX BABY
[1422] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-785-1422 | Slug: chaise-haute-gris-dès-6-mois-graco | Name: Chaise haute gris dès 6 mois GRACO
[1423] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-786-1423 | Slug: chauffe-biberon-électrique-bebe-confort | Name: Chauffe biberon électrique BEBE CONFORT
[1424] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-787-1424 | Slug: coffret-repas-3-pièces---spiderman | Name: Coffret repas 3 pièces - Spiderman
[1425] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-788-1425 | Slug: coffret-repas-3-pièces---la-reine-des-neiges | Name: Coffret repas 3 pièces - La reine des Neiges
[1426] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-789-1426 | Slug: coussinet-d'allaitement-doux-et-ultra-absorbants-nuk | Name: Coussinet d'allaitement doux et ultra-absorbants NUK
[1743] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1106-1743 | Slug: lot-de-7-bavoirs-semainier-"ciel"-17cm-gris | Name: Lot De 7 Bavoirs Semainier "ciel" 17cm Gris
[2156] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1513-2156 | Slug: chaise-haute-pour-bébé-bonbon-lorelli | Name: Chaise Haute Pour Bébé Bonbon Lorelli
[2157] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1514-2157 | Slug: chaise-haute-réglable-évolutive-party-lorelli | Name: Chaise Haute Réglable Évolutive Party Lorelli
[2158] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1515-2158 | Slug: chaise-haute-pour-bébé-cookie-lorelli-bleu | Name: Chaise Haute Pour Bébé Cookie Lorelli Bleu
[2159] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1516-2159 | Slug: chaise-haute-pour-bébé-cookie-lorelli-blanc | Name: Chaise Haute Pour Bébé Cookie Lorelli Blanc
[2160] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1517-2160 | Slug: luc-&-léa-tétine-débit-lent-x2 | Name: Luc & Léa Tétine Débit Lent X2
[2161] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1518-2161 | Slug: luc-&-léa-biberon-forêt-150-ml | Name: Luc & Léa Biberon Forêt 150 Ml
[2162] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1519-2162 | Slug: luc-&-léa-biberon-forêt-270-ml | Name: Luc & Léa Biberon Forêt 270 Ml
[2163] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1520-2163 | Slug: luc-&-léa-tétine-débit-variable-x2 | Name: Luc & Léa Tétine Débit Variable X2
[2164] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1521-2164 | Slug: tire-lait-2-en-1---manuel-et-électrique | Name: Tire-lait 2 En 1 - Manuel Et Électrique
[2165] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1522-2165 | Slug: mam-biberon-easy-start-/-anti-colique-nature---160ml---aqua---tétine-débit-1-x1 | Name: Mam Biberon Easy Start / Anti-colique Nature - 160ml - Aqua - Tétine Débit 1 X1
[2166] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1523-2166 | Slug: mam-biberon-verre-bonbon-260ml | Name: Mam Biberon Verre Bonbon 260ml
[2093] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1453-2093 | Slug: desserts-bébé-dès-6-mois,-lactés-fruits-sans-sucres-ajoutés-hipp-biologique | Name: Desserts bébé dès 6 mois, lactés fruits sans sucres ajoutés HIPP BIOLOGIQUE
[2094] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1453-2094 | Slug: desserts-bébé-dès-6-mois,-lactés-fruits-sans-sucres-ajoutés-hipp-biologique | Name: Desserts bébé dès 6 mois, lactés fruits sans sucres ajoutés HIPP BIOLOGIQUE
[2095] ✅ PostgreSQL | ✅ Redis | ✅ Elasticsearch → 🔎 SKU: SKU-1454-2095 | Slug: petit-pot-bébé-dès-4/6-mois,-assortiment-hipp-biologique | Name: Petit pot bébé dès 4/6 mois, assortiment HIPP BIOLOGIQUE
